"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"19/10/2007","79,30","78,64","79,35","78,47","","0,78%"
"18/10/2007","78,69","77,93","78,84","77,82","","0,94%"
"17/10/2007","77,96","77,44","78,62","77,33","","0,63%"
"16/10/2007","77,47","77,11","77,75","77,07","","0,48%"
"15/10/2007","77,10","77,08","77,31","76,74","","0,16%"
"12/10/2007","76,98","77,13","77,30","76,92","","-0,28%"
"11/10/2007","77,20","77,38","77,59","76,85","","-0,27%"
"10/10/2007","77,41","77,43","77,54","77,08","","-0,01%"
"09/10/2007","77,42","77,23","77,73","77,16","","0,31%"
"08/10/2007","77,18","77,55","77,68","77,05","","-0,59%"
"05/10/2007","77,64","78,28","78,38","77,44","","-0,80%"
"04/10/2007","78,27","78,12","78,60","78,05","","0,20%"
"03/10/2007","78,11","78,55","78,87","78,06","","-0,53%"
"02/10/2007","78,53","78,42","78,85","78,19","","0,10%"
"01/10/2007","78,45","79,62","79,66","78,23","","-1,42%"
"28/09/2007","79,58","79,04","79,69","78,95","","0,70%"
"27/09/2007","79,03","79,27","79,35","78,80","","-0,35%"
"26/09/2007","79,31","79,92","80,01","79,09","","-0,65%"
"25/09/2007","79,83","79,38","80,37","79,29","","0,57%"
"24/09/2007","79,38","79,36","79,57","79,13","","0,09%"
"21/09/2007","79,31","79,82","80,13","79,00","","-0,59%"
"20/09/2007","79,78","79,54","80,31","79,05","","0,40%"
"19/09/2007","79,46","80,88","81,00","79,24","","-1,61%"
"18/09/2007","80,76","81,49","81,85","80,53","","-0,91%"
"17/09/2007","81,50","81,35","81,84","81,20","","0,27%"
"14/09/2007","81,28","81,91","82,07","81,21","","-0,51%"
"13/09/2007","81,70","82,34","82,43","81,36","","-0,81%"
"12/09/2007","82,37","82,51","82,74","82,20","","-0,23%"
"11/09/2007","82,56","82,85","83,25","82,50","","-0,28%"
"10/09/2007","82,79","83,18","83,56","82,55","","-0,02%"
"07/09/2007","82,81","81,38","82,99","81,21","","1,69%"
"06/09/2007","81,43","81,60","81,85","81,29","","-0,12%"
"05/09/2007","81,53","80,85","81,69","80,67","","0,90%"
"04/09/2007","80,80","80,93","81,47","80,72","","-0,20%"
"03/09/2007","80,96","81,08","81,16","80,77","","-0,12%"
"31/08/2007","81,06","81,25","81,34","80,45","","-0,17%"
"30/08/2007","81,20","80,97","81,68","80,96","","0,28%"
"29/08/2007","80,97","82,19","82,80","80,93","","-1,56%"
"28/08/2007","82,25","80,98","82,26","80,96","","1,41%"
"27/08/2007","81,11","80,71","81,11","80,26","","0,52%"
"24/08/2007","80,69","80,36","81,48","80,32","","0,47%"
"23/08/2007","80,31","81,39","81,40","79,85","","-1,31%"
"22/08/2007","81,38","82,53","82,76","81,31","","-1,30%"
"21/08/2007","82,45","81,67","82,77","81,52","","0,93%"
"20/08/2007","81,69","82,78","83,30","81,22","","-1,33%"
"17/08/2007","82,79","82,80","84,84","82,39","","-0,10%"
"16/08/2007","82,87","81,01","84,54","80,74","","2,42%"
"15/08/2007","80,91","79,52","80,91","79,45","","1,74%"
"14/08/2007","79,53","79,05","79,53","78,86","","0,67%"
"13/08/2007","79,00","78,99","79,44","78,75","","0,09%"
"10/08/2007","78,93","78,91","79,72","78,67","","0,04%"
"09/08/2007","78,90","77,65","78,93","77,22","","1,64%"
"08/08/2007","77,63","78,54","78,60","77,52","","-1,17%"
"07/08/2007","78,55","78,18","79,08","78,05","","0,49%"
"06/08/2007","78,17","79,04","79,59","78,02","","-0,42%"
"03/08/2007","78,50","77,99","78,57","77,60","","0,69%"
"02/08/2007","77,96","78,22","78,78","77,84","","-0,31%"
"01/08/2007","78,20","77,78","79,29","77,72","","0,45%"
"31/07/2007","77,85","77,23","77,87","77,04","","0,69%"
"30/07/2007","77,32","77,70","78,16","77,22","","-0,19%"
"27/07/2007","77,47","77,18","78,08","76,76","","0,43%"
"26/07/2007","77,14","75,54","77,14","75,34","","2,13%"
"25/07/2007","75,53","75,24","75,80","75,11","","0,29%"
"24/07/2007","75,31","74,95","75,33","74,71","","0,52%"
"23/07/2007","74,92","74,46","75,28","74,43","","0,35%"
"20/07/2007","74,66","74,42","74,92","73,96","","0,34%"
"19/07/2007","74,41","74,62","74,83","74,33","","-0,27%"
"18/07/2007","74,61","74,05","75,08","74,03","","0,78%"
"17/07/2007","74,03","74,19","74,41","73,91","","-0,19%"
"16/07/2007","74,17","73,97","74,37","73,80","","0,32%"
"13/07/2007","73,93","73,99","74,02","73,48","","-0,05%"
"12/07/2007","73,97","73,76","74,28","73,70","","0,28%"
"11/07/2007","73,76","74,02","74,55","73,67","","-0,12%"
"10/07/2007","73,85","73,07","73,85","72,87","","1,08%"
"09/07/2007","73,06","73,22","73,27","72,89","","-0,30%"
"06/07/2007","73,28","73,25","73,45","73,15","","0,08%"
"05/07/2007","73,22","73,43","73,67","73,18","","-0,27%"
"04/07/2007","73,42","73,55","73,93","73,37","","-0,15%"
"03/07/2007","73,53","73,62","73,77","73,33","","-0,08%"
"02/07/2007","73,59","73,39","73,79","72,97","","0,40%"
"29/06/2007","73,30","73,63","73,69","73,06","","-0,48%"
"28/06/2007","73,65","74,33","74,33","73,49","","-0,89%"
"27/06/2007","74,31","73,66","74,67","73,64","","0,92%"
"26/06/2007","73,63","73,01","73,88","72,98","","0,86%"
"25/06/2007","73,00","72,71","73,22","72,62","","0,48%"
"22/06/2007","72,65","72,82","72,83","72,42","","-0,21%"
"21/06/2007","72,80","72,38","72,97","72,28","","0,57%"
"20/06/2007","72,39","72,28","72,63","71,90","","0,11%"
"19/06/2007","72,31","71,94","72,33","71,69","","0,51%"
"18/06/2007","71,94","73,20","73,28","71,86","","-1,80%"
"15/06/2007","73,26","73,72","73,76","73,10","","-0,68%"
"14/06/2007","73,76","74,03","74,08","73,47","","-0,32%"
"13/06/2007","74,00","73,76","74,87","73,72","","0,31%"
"12/06/2007","73,77","74,54","74,55","73,63","","-0,99%"
"11/06/2007","74,51","74,75","74,91","73,95","","-0,33%"
"08/06/2007","74,76","73,34","75,38","73,11","","1,99%"
"07/06/2007","73,30","73,51","73,96","72,94","","-0,29%"
"06/06/2007","73,51","72,41","73,63","72,33","","1,55%"
"05/06/2007","72,39","72,05","72,57","71,94","","0,49%"
"04/06/2007","72,04","72,27","72,38","71,73","","-0,32%"
"01/06/2007","72,27","72,44","72,49","72,21","","-0,26%"
"31/05/2007","72,46","72,61","72,73","72,31","","-0,22%"
"30/05/2007","72,62","72,38","72,84","72,34","","0,28%"
"29/05/2007","72,42","71,83","72,64","71,70","","0,85%"
"28/05/2007","71,81","71,80","71,90","71,35","","0,00%"
"25/05/2007","71,81","71,92","73,11","71,73","","-0,21%"
"24/05/2007","71,96","71,57","72,25","71,42","","0,54%"
"23/05/2007","71,57","71,36","71,75","70,99","","0,25%"
"22/05/2007","71,39","72,01","72,08","71,31","","-0,87%"
"21/05/2007","72,02","72,76","72,81","71,92","","-1,03%"
"18/05/2007","72,77","72,48","73,03","72,43","","0,40%"
"17/05/2007","72,48","72,84","72,91","72,41","","-0,51%"
"16/05/2007","72,85","73,18","73,44","72,81","","-0,44%"
"15/05/2007","73,17","73,03","73,45","72,84","","0,16%"
"14/05/2007","73,05","73,73","73,84","72,90","","-0,88%"
"11/05/2007","73,70","73,10","74,19","73,02","","0,88%"
"10/05/2007","73,06","73,37","73,40","72,54","","-0,45%"
"09/05/2007","73,39","74,06","74,54","73,31","","-0,86%"
"08/05/2007","74,03","73,73","74,45","73,69","","0,41%"
"07/05/2007","73,73","74,47","74,80","73,69","","-0,95%"
"04/05/2007","74,44","74,93","75,12","74,41","","-0,67%"
"03/05/2007","74,94","75,47","75,57","74,89","","-0,75%"
"02/05/2007","75,51","75,77","75,92","75,39","","-0,32%"
"01/05/2007","75,75","76,03","76,21","75,67","","-0,36%"
"30/04/2007","76,02","76,13","76,14","75,80","","0,20%"
"27/04/2007","75,87","75,82","76,34","75,69","","0,08%"
"26/04/2007","75,81","76,58","76,63","75,73","","-0,98%"
"25/04/2007","76,56","76,62","76,83","76,29","","-0,09%"
"24/04/2007","76,63","76,60","76,91","76,36","","-0,03%"
"23/04/2007","76,65","76,56","76,85","76,33","","0,08%"
"20/04/2007","76,59","76,82","76,95","76,35","","-0,26%"
"19/04/2007","76,79","76,69","77,45","76,60","","0,27%"
"18/04/2007","76,58","76,38","76,91","76,25","","0,26%"
"17/04/2007","76,38","75,89","76,45","75,84","","0,62%"
"16/04/2007","75,91","76,11","76,39","75,81","","-0,39%"
"13/04/2007","76,21","76,46","76,92","76,04","","-0,30%"
"12/04/2007","76,44","76,05","76,68","76,03","","0,51%"
"11/04/2007","76,05","76,44","76,63","75,94","","-0,52%"
"10/04/2007","76,45","76,16","76,57","76,16","","0,39%"
"09/04/2007","76,15","76,25","76,27","76,08","","-0,10%"
"06/04/2007","76,23","76,60","76,63","76,16","","-0,46%"
"05/04/2007","76,58","76,83","76,92","76,41","","-0,33%"
"04/04/2007","76,83","76,44","76,93","76,42","","0,55%"
"03/04/2007","76,41","77,37","77,46","76,41","","-1,29%"
"02/04/2007","77,41","77,58","77,64","77,15","","-0,01%"
"30/03/2007","77,42","77,25","77,80","77,02","","0,21%"
"29/03/2007","77,26","78,20","78,47","77,22","","-1,21%"
"28/03/2007","78,21","77,36","78,57","77,25","","0,94%"
"27/03/2007","77,48","77,03","77,48","76,86","","0,57%"
"26/03/2007","77,04","77,22","77,35","76,84","","-0,10%"
"23/03/2007","77,12","77,08","77,55","77,02","","0,06%"
"22/03/2007","77,07","77,67","77,79","76,93","","-0,72%"
"21/03/2007","77,63","78,00","78,07","77,39","","-0,49%"
"20/03/2007","78,01","78,34","78,59","77,53","","-0,56%"
"19/03/2007","78,45","79,26","79,31","78,27","","-0,71%"
"16/03/2007","79,01","78,45","79,16","78,42","","0,69%"
"15/03/2007","78,47","78,70","78,80","78,26","","-0,32%"
"14/03/2007","78,72","79,21","79,76","78,66","","-0,74%"
"13/03/2007","79,31","77,93","79,36","77,84","","1,84%"
"12/03/2007","77,88","77,50","78,22","77,36","","0,40%"
"09/03/2007","77,57","78,27","78,34","77,48","","-0,93%"
"08/03/2007","78,30","79,30","79,68","78,03","","-1,26%"
"07/03/2007","79,30","79,05","79,38","78,73","","0,29%"
"06/03/2007","79,07","80,04","80,27","78,92","","-1,05%"
"05/03/2007","79,91","78,54","80,32","78,46","","1,91%"
"02/03/2007","78,41","77,85","78,70","77,63","","0,78%"
"01/03/2007","77,80","77,01","78,23","76,76","","0,95%"
"28/02/2007","77,07","77,04","77,68","76,67","","0,03%"
"27/02/2007","77,05","75,15","77,35","75,05","","2,50%"
"26/02/2007","75,17","75,01","75,32","74,90","","0,21%"
"23/02/2007","75,01","74,64","75,05","74,60","","0,47%"
"22/02/2007","74,66","74,96","75,03","74,60","","-0,37%"
"21/02/2007","74,94","75,47","75,73","74,81","","-0,73%"
"20/02/2007","75,49","75,86","75,87","75,26","","-0,46%"
"19/02/2007","75,84","75,74","75,93","75,61","","0,09%"
"16/02/2007","75,77","75,76","76,01","75,52","","-0,01%"
"15/02/2007","75,78","75,09","75,78","75,06","","0,91%"
"14/02/2007","75,10","74,84","75,19","74,67","","0,31%"
"13/02/2007","74,87","74,16","74,91","74,11","","0,97%"
"12/02/2007","74,15","74,27","74,36","74,04","","-0,30%"
"09/02/2007","74,37","74,75","74,81","74,31","","-0,52%"
"08/02/2007","74,76","74,87","74,98","74,49","","-0,17%"
"07/02/2007","74,89","75,33","75,41","74,78","","-0,60%"
"06/02/2007","75,34","75,25","75,47","75,03","","0,08%"
"05/02/2007","75,28","74,91","75,34","74,84","","0,49%"
"02/02/2007","74,91","75,18","75,22","74,73","","-0,37%"
"01/02/2007","75,19","75,35","75,58","75,09","","-0,23%"
"31/01/2007","75,36","74,80","75,39","74,64","","0,72%"
"30/01/2007","74,82","74,76","74,95","74,51","","0,08%"
"29/01/2007","74,76","75,00","75,02","74,58","","-0,24%"
"26/01/2007","74,94","74,58","75,22","74,30","","0,47%"
"25/01/2007","74,59","74,74","75,59","74,55","","-0,21%"
"24/01/2007","74,75","74,59","75,19","74,52","","0,21%"
"23/01/2007","74,59","74,55","74,97","74,48","","0,01%"
"22/01/2007","74,58","74,81","74,87","74,49","","-0,36%"
"19/01/2007","74,85","74,98","75,04","74,69","","-0,12%"
"18/01/2007","74,94","75,42","75,48","74,81","","-0,68%"
"17/01/2007","75,45","75,16","75,64","75,00","","0,39%"
"16/01/2007","75,16","75,64","75,68","75,09","","-0,63%"
"15/01/2007","75,64","75,68","75,89","75,47","","-0,09%"
"12/01/2007","75,71","75,64","76,06","75,55","","0,01%"
"11/01/2007","75,70","75,72","76,02","75,37","","-0,03%"
"10/01/2007","75,72","75,65","76,18","75,60","","0,16%"
"09/01/2007","75,60","76,04","76,10","75,52","","-0,59%"
"08/01/2007","76,05","75,89","76,58","75,81","","0,22%"
"05/01/2007","75,88","75,52","76,31","75,48","","0,50%"
"04/01/2007","75,50","75,01","75,63","74,96","","0,65%"
"03/01/2007","75,01","75,58","75,66","74,81","","-0,75%"
"02/01/2007","75,58","75,48","75,86","75,27","","0,12%"
"01/01/2007","75,49","75,46","75,56","75,46","","0,07%"
"29/12/2006","75,44","75,98","75,99","75,40","","-0,66%"
"28/12/2006","75,94","76,30","76,44","75,81","","-0,59%"
"27/12/2006","76,39","76,12","76,42","76,00","","0,26%"
"26/12/2006","76,19","76,36","76,44","75,84","","-0,26%"
"25/12/2006","76,39","76,41","76,87","76,27","","0,00%"
"22/12/2006","76,39","76,55","76,90","76,21","","-0,17%"
"21/12/2006","76,52","76,90","76,99","76,41","","-0,55%"
"20/12/2006","76,94","77,31","77,41","76,69","","-0,50%"
"19/12/2006","77,33","76,82","77,89","76,75","","0,66%"
"18/12/2006","76,82","76,93","77,20","76,70","","0,00%"
"15/12/2006","76,82","76,89","77,33","76,74","","-0,10%"
"14/12/2006","76,90","77,05","77,36","76,84","","-0,22%"
"13/12/2006","77,07","77,61","77,70","76,99","","-0,70%"
"12/12/2006","77,61","77,63","77,79","77,28","","0,00%"
"11/12/2006","77,61","78,16","78,34","77,46","","-0,59%"
"08/12/2006","78,07","78,95","79,20","78,01","","-1,15%"
"07/12/2006","78,98","78,93","79,28","78,71","","-0,01%"
"06/12/2006","78,99","79,21","79,48","78,90","","-0,30%"
"05/12/2006","79,23","79,27","79,62","78,98","","0,00%"
"04/12/2006","79,23","79,38","79,62","78,99","","-0,18%"
"01/12/2006","79,37","79,10","79,72","78,67","","0,34%"
"30/11/2006","79,10","78,72","79,33","78,61","","0,51%"
"29/11/2006","78,70","78,96","79,25","78,66","","-0,38%"
"28/11/2006","79,00","78,68","79,19","78,60","","0,38%"
"27/11/2006","78,70","79,01","79,12","78,48","","-0,11%"
"24/11/2006","78,79","78,49","79,07","78,28","","0,38%"
"23/11/2006","78,49","78,23","78,66","78,03","","0,33%"
"22/11/2006","78,23","77,51","78,54","77,44","","0,89%"
"21/11/2006","77,54","77,51","77,62","77,25","","0,04%"
"20/11/2006","77,51","77,74","77,78","77,39","","-0,44%"
"17/11/2006","77,85","77,42","78,06","77,30","","0,56%"
"16/11/2006","77,42","77,79","78,10","77,32","","-0,51%"
"15/11/2006","77,82","77,55","77,92","77,19","","0,35%"
"14/11/2006","77,55","77,17","77,83","77,13","","0,52%"
"13/11/2006","77,15","77,47","77,91","77,08","","-0,39%"
"10/11/2006","77,45","77,32","77,76","77,27","","0,19%"
"09/11/2006","77,30","77,21","77,46","76,87","","0,13%"
"08/11/2006","77,20","77,49","77,56","77,07","","-0,34%"
"07/11/2006","77,46","77,09","77,78","77,06","","0,45%"
"06/11/2006","77,11","77,05","77,34","76,80","","0,03%"
"03/11/2006","77,09","77,60","77,90","76,94","","-0,70%"
"02/11/2006","77,63","77,57","78,05","77,36","","0,09%"
"01/11/2006","77,56","77,66","78,06","77,52","","-0,13%"
"31/10/2006","77,66","77,42","77,90","77,09","","0,27%"
"30/10/2006","77,45","77,37","77,67","77,21","","0,21%"
"27/10/2006","77,29","77,23","77,68","76,57","","0,05%"
"26/10/2006","77,25","76,87","77,36","76,38","","0,55%"
"25/10/2006","76,83","76,33","76,98","76,30","","0,62%"
"24/10/2006","76,36","76,68","76,77","76,21","","-0,46%"
"23/10/2006","76,71","76,80","77,06","76,64","","-0,13%"
"20/10/2006","76,81","77,24","77,58","76,75","","-0,60%"
"19/10/2006","77,27","76,88","77,46","76,78","","0,53%"
"18/10/2006","76,86","77,16","77,37","76,70","","-0,36%"
"17/10/2006","77,14","77,15","77,24","76,73","","-0,03%"
"16/10/2006","77,16","76,85","77,19","76,57","","0,38%"
"13/10/2006","76,87","77,13","77,27","76,68","","-0,31%"
"12/10/2006","77,11","76,89","77,29","76,87","","0,27%"
"11/10/2006","76,90","77,04","77,25","76,83","","-0,17%"
"10/10/2006","77,03","77,44","77,58","76,98","","-0,54%"
"09/10/2006","77,45","77,37","77,62","77,28","","0,16%"
"06/10/2006","77,33","78,10","78,24","77,26","","-1,02%"
"05/10/2006","78,13","78,16","78,41","78,09","","-0,06%"
"04/10/2006","78,18","77,73","78,20","77,55","","0,54%"
"03/10/2006","77,76","77,96","78,37","77,73","","-0,29%"
"02/10/2006","77,99","77,79","78,14","77,69","","0,30%"
"29/09/2006","77,76","78,18","78,59","77,73","","-0,58%"
"28/09/2006","78,21","78,30","78,67","78,05","","-0,11%"
"27/09/2006","78,30","78,63","78,75","78,19","","-0,43%"
"26/09/2006","78,64","79,22","79,52","78,57","","-0,73%"
"25/09/2006","79,22","78,84","79,50","78,64","","0,56%"
"22/09/2006","78,78","78,57","79,12","78,42","","0,24%"
"21/09/2006","78,59","77,91","78,67","77,78","","1,00%"
"20/09/2006","77,81","77,73","78,43","77,68","","0,21%"
"19/09/2006","77,65","77,08","78,21","77,02","","0,77%"
"18/09/2006","77,06","77,47","77,61","76,97","","-0,46%"
"15/09/2006","77,42","77,62","77,81","77,11","","-0,15%"
"14/09/2006","77,54","77,90","78,00","77,38","","-0,46%"
"13/09/2006","77,90","77,60","77,99","77,36","","0,40%"
"12/09/2006","77,59","77,55","77,96","77,37","","0,10%"
"11/09/2006","77,51","78,02","78,27","77,41","","-0,65%"
"08/09/2006","78,02","78,07","78,52","77,93","","-0,11%"
"07/09/2006","78,10","78,00","78,41","77,72","","0,14%"
"06/09/2006","77,99","78,41","78,50","77,83","","-0,58%"
"05/09/2006","78,44","78,17","78,57","78,11","","0,26%"
"04/09/2006","78,24","77,73","78,36","77,61","","0,76%"
"01/09/2006","77,65","77,47","77,68","77,39","","0,16%"
"31/08/2006","77,53","77,73","77,81","77,40","","-0,27%"
"30/08/2006","77,73","77,83","77,98","77,52","","-0,09%"
"29/08/2006","77,80","77,80","78,18","77,59","","0,01%"
"28/08/2006","77,79","77,75","78,10","77,72","","-0,02%"
"25/08/2006","77,81","78,39","78,47","77,66","","-0,75%"
"24/08/2006","78,39","78,17","78,64","78,02","","0,30%"
"23/08/2006","78,16","77,82","78,44","77,80","","0,45%"
"22/08/2006","77,81","78,18","78,21","77,59","","-0,49%"
"21/08/2006","78,20","78,28","78,56","78,13","","-0,07%"
"18/08/2006","78,25","78,37","78,50","77,99","","-0,18%"
"17/08/2006","78,39","78,46","78,91","78,23","","-0,09%"
"16/08/2006","78,46","78,33","78,60","78,06","","0,20%"
"15/08/2006","78,31","77,78","78,49","77,77","","0,70%"
"14/08/2006","77,76","77,94","78,30","77,71","","-0,26%"
"11/08/2006","77,97","78,74","78,82","77,87","","-0,96%"
"10/08/2006","78,72","78,68","78,93","78,48","","0,03%"
"09/08/2006","78,69","78,68","79,16","78,38","","0,00%"
"08/08/2006","78,69","78,68","79,20","78,55","","-0,05%"
"07/08/2006","78,74","79,51","79,55","78,70","","-0,78%"
"04/08/2006","79,35","78,92","79,67","78,58","","0,57%"
"03/08/2006","78,91","79,39","79,69","78,68","","-0,62%"
"02/08/2006","79,39","79,20","79,73","79,18","","0,20%"
"01/08/2006","79,24","79,25","79,47","78,81","","0,04%"
"31/07/2006","79,21","79,22","79,56","78,80","","-0,03%"
"28/07/2006","79,23","78,29","79,26","78,11","","1,21%"
"27/07/2006","78,29","78,24","78,61","77,75","","0,06%"
"26/07/2006","78,24","77,67","78,32","77,64","","0,72%"
"25/07/2006","77,68","78,42","78,52","77,56","","-0,94%"
"24/07/2006","78,42","78,69","78,81","78,23","","-0,35%"
"21/07/2006","78,69","78,24","78,93","77,98","","0,58%"
"20/07/2006","78,24","79,16","79,22","78,18","","-1,18%"
"19/07/2006","79,18","78,80","79,29","78,46","","0,46%"
"18/07/2006","78,82","79,30","79,49","78,61","","-0,56%"
"17/07/2006","79,27","78,79","79,85","78,77","","0,38%"
"14/07/2006","78,96","78,86","79,82","78,73","","0,13%"
"13/07/2006","78,86","78,83","79,11","78,64","","0,04%"
"12/07/2006","78,83","79,09","79,34","78,66","","-0,36%"
"11/07/2006","79,12","79,15","79,46","78,80","","-0,06%"
"10/07/2006","79,16","79,52","79,75","78,98","","-0,32%"
"07/07/2006","79,42","79,17","79,59","78,52","","0,34%"
"06/07/2006","79,15","78,78","79,39","78,66","","0,47%"
"05/07/2006","78,78","78,82","79,50","78,60","","-0,13%"
"04/07/2006","78,89","79,70","79,90","78,88","","-1,04%"
"03/07/2006","79,72","81,00","81,17","79,54","","-1,50%"
"30/06/2006","80,93","81,38","81,45","80,60","","-0,44%"
